season,host_country,host_city,stadium_name,match_date,match_type,innings_number,bowling_position,player_name,player_team,opposition_team,balls_bowled,maidens,runs_conceded,dots,fours_conceded,sixes_conceded,wides,noballs,economy_rate,wickets_taken,total_wickets_taken_by_team,match_winning_team,note
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,1,4,AD Russell,Kolkata Knight Riders,Delhi Capitals,18,0,21,8,2,1,0,0,7.0,0,8,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,1,3,SP Narine,Kolkata Knight Riders,Delhi Capitals,24,0,38,11,3,3,0,0,9.5,1,8,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,1,2,M Morkel,Kolkata Knight Riders,Delhi Capitals,24,0,30,14,4,1,2,0,7.5,2,8,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,1,1,UT Yadav,Kolkata Knight Riders,Delhi Capitals,24,0,18,12,1,0,3,0,4.5,2,8,Kolkata Knight Riders,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,2,6,KA Pollard,Mumbai Indians,Royal Challengers Bengaluru,6,0,9,1,1,0,0,0,9.0,0,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,2,5,HH Pandya,Mumbai Indians,Royal Challengers Bengaluru,18,0,37,4,3,2,2,0,12.33,0,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,2,4,JJ Bumrah,Mumbai Indians,Royal Challengers Bengaluru,24,0,39,9,4,1,5,0,9.75,1,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,2,3,Harbhajan Singh,Mumbai Indians,Royal Challengers Bengaluru,24,0,27,13,2,2,0,0,6.75,3,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,2,2,SL Malinga,Mumbai Indians,Royal Challengers Bengaluru,24,1,35,12,3,2,2,0,8.75,1,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,2,1,MJ McClenaghan,Mumbai Indians,Royal Challengers Bengaluru,24,0,43,12,7,1,3,2,10.75,1,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,1,5,YS Chahal,Royal Challengers Bengaluru,Mumbai Indians,24,0,28,11,3,1,1,0,7.0,2,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,1,4,D Wiese,Royal Challengers Bengaluru,Mumbai Indians,24,0,33,10,6,0,1,0,8.25,4,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,1,3,AN Ahmed,Royal Challengers Bengaluru,Mumbai Indians,24,0,59,7,5,5,1,0,14.75,0,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,1,2,VR Aaron,Royal Challengers Bengaluru,Mumbai Indians,24,0,50,13,7,2,3,0,12.5,0,7,Mumbai Indians,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",19-04-2015,16th match,1,1,Iqbal Abdulla,Royal Challengers Bengaluru,Mumbai Indians,24,0,35,10,2,2,2,0,8.75,0,7,Mumbai Indians,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,2,6,DJ Bravo,Chennai Super Kings,Rajasthan Royals,14,0,30,3,3,2,0,0,12.85,1,2,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,2,5,R Ashwin,Chennai Super Kings,Rajasthan Royals,12,0,21,0,1,1,0,0,10.5,0,2,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,2,4,RA Jadeja,Chennai Super Kings,Rajasthan Royals,24,0,29,7,0,2,0,0,7.25,1,2,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,2,3,MM Sharma,Chennai Super Kings,Rajasthan Royals,24,0,33,7,2,1,0,0,8.25,0,2,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,2,2,A Nehra,Chennai Super Kings,Rajasthan Royals,24,0,32,7,4,0,1,0,8.0,0,2,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,2,1,IC Pandey,Chennai Super Kings,Rajasthan Royals,12,0,12,6,2,0,0,0,6.0,0,2,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,1,7,SR Watson,Rajasthan Royals,Chennai Super Kings,12,0,20,5,4,0,1,0,10.0,0,4,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,1,6,STR Binny,Rajasthan Royals,Chennai Super Kings,6,0,5,4,1,0,0,0,5.0,0,4,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,1,5,JP Faulkner,Rajasthan Royals,Chennai Super Kings,24,0,26,12,1,1,1,0,6.5,1,4,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,1,4,DJ Hooda,Rajasthan Royals,Chennai Super Kings,12,0,22,2,3,0,1,0,11.0,0,4,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,1,3,PV Tambe,Rajasthan Royals,Chennai Super Kings,24,0,36,6,4,1,0,0,9.0,1,4,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,1,2,CH Morris,Rajasthan Royals,Chennai Super Kings,24,0,19,14,2,0,0,0,4.75,1,4,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",19-04-2015,15th match,1,1,Ankit Sharma,Rajasthan Royals,Chennai Super Kings,18,0,26,8,3,1,0,0,8.66,1,4,Rajasthan Royals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,2,5,AR Patel,Punjab Kings,Kolkata Knight Riders,12,0,22,4,2,1,0,0,11.0,0,6,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,2,4,NLTC Perera,Punjab Kings,Kolkata Knight Riders,24,0,33,9,4,1,1,0,8.25,1,6,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,2,3,MG Johnson,Punjab Kings,Kolkata Knight Riders,23,0,41,8,5,2,0,0,10.69,1,6,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,2,2,Anureet Singh,Punjab Kings,Kolkata Knight Riders,24,0,37,7,6,0,0,0,9.25,0,6,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,2,1,Sandeep Sharma,Punjab Kings,Kolkata Knight Riders,24,1,25,15,4,0,0,0,6.25,4,6,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,1,5,PP Chawla,Kolkata Knight Riders,Punjab Kings,24,0,29,6,0,2,0,0,7.25,0,9,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,1,4,SP Narine,Kolkata Knight Riders,Punjab Kings,24,0,17,12,1,0,0,0,4.25,1,9,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,1,3,AD Russell,Kolkata Knight Riders,Punjab Kings,24,0,39,8,3,2,2,0,9.75,2,9,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,1,2,M Morkel,Kolkata Knight Riders,Punjab Kings,24,0,27,13,2,2,0,0,6.75,2,9,Kolkata Knight Riders,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",18-04-2015,14th match,1,1,UT Yadav,Kolkata Knight Riders,Punjab Kings,24,0,33,11,4,1,1,0,8.25,3,9,Kolkata Knight Riders,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,2,7,Yuvraj Singh,Delhi Capitals,Sunrisers Hyderabad,6,0,10,1,0,1,0,0,10.0,0,8,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,2,6,A Mishra,Delhi Capitals,Sunrisers Hyderabad,12,0,14,3,0,1,0,0,7.0,0,8,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,2,5,Imran Tahir,Delhi Capitals,Sunrisers Hyderabad,24,0,35,6,0,3,0,0,8.75,1,8,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,2,4,AD Mathews,Delhi Capitals,Sunrisers Hyderabad,24,0,38,9,5,1,0,0,9.5,1,8,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,2,3,DJ Muthuswami,Delhi Capitals,Sunrisers Hyderabad,12,0,20,6,4,0,0,0,10.0,0,8,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,2,2,JP Duminy,Delhi Capitals,Sunrisers Hyderabad,18,0,17,7,0,1,1,0,5.66,4,8,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,2,1,NM Coulter-Nile,Delhi Capitals,Sunrisers Hyderabad,24,0,26,10,1,1,0,0,6.5,1,8,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,1,6,A Ashish Reddy,Sunrisers Hyderabad,Delhi Capitals,12,0,15,4,0,1,1,0,7.5,1,4,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,1,5,KV Sharma,Sunrisers Hyderabad,Delhi Capitals,12,0,25,2,0,3,0,0,12.5,0,4,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,1,4,RS Bopara,Sunrisers Hyderabad,Delhi Capitals,24,0,38,6,4,1,2,0,9.5,0,4,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,1,3,B Kumar,Sunrisers Hyderabad,Delhi Capitals,24,0,21,10,1,0,1,0,5.25,1,4,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,1,2,DW Steyn,Sunrisers Hyderabad,Delhi Capitals,24,0,27,11,2,1,0,0,6.75,1,4,Delhi Capitals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18-04-2015,13th match,1,1,P Kumar,Sunrisers Hyderabad,Delhi Capitals,24,0,38,9,2,3,2,0,9.5,1,4,Delhi Capitals,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,2,6,KA Pollard,Mumbai Indians,Chennai Super Kings,10,0,26,2,3,1,2,1,15.6,1,4,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,2,5,R Vinay Kumar,Mumbai Indians,Chennai Super Kings,12,0,18,5,2,1,0,0,9.0,0,4,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,2,4,Harbhajan Singh,Mumbai Indians,Chennai Super Kings,24,0,44,9,6,2,0,0,11.0,2,4,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,2,3,J Suchith,Mumbai Indians,Chennai Super Kings,12,0,33,4,3,3,1,0,16.5,0,4,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,2,2,SL Malinga,Mumbai Indians,Chennai Super Kings,24,0,40,9,5,1,3,1,10.0,1,4,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,2,1,P Suyal,Mumbai Indians,Chennai Super Kings,18,0,28,6,2,1,2,1,9.33,0,4,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,1,6,DJ Bravo,Chennai Super Kings,Mumbai Indians,24,0,30,7,2,1,0,0,7.5,2,7,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,1,5,R Ashwin,Chennai Super Kings,Mumbai Indians,6,0,13,2,1,1,0,0,13.0,0,7,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,1,4,RA Jadeja,Chennai Super Kings,Mumbai Indians,24,0,49,8,2,5,2,0,12.25,0,7,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,1,3,MM Sharma,Chennai Super Kings,Mumbai Indians,24,0,43,6,4,2,0,0,10.75,1,7,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,1,2,IC Pandey,Chennai Super Kings,Mumbai Indians,18,1,22,12,3,1,1,0,7.33,1,7,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",17-04-2015,12th match,1,1,A Nehra,Chennai Super Kings,Mumbai Indians,24,0,23,13,2,0,1,0,5.75,3,7,Chennai Super Kings,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,2,6,A Ashish Reddy,Sunrisers Hyderabad,Rajasthan Royals,6,0,5,2,0,0,0,0,5.0,0,4,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,2,5,RS Bopara,Sunrisers Hyderabad,Rajasthan Royals,24,0,18,12,2,0,0,0,4.5,2,4,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,2,4,KV Sharma,Sunrisers Hyderabad,Rajasthan Royals,18,0,19,7,2,0,0,0,6.33,1,4,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,2,3,P Kumar,Sunrisers Hyderabad,Rajasthan Royals,24,0,30,9,3,0,2,0,7.5,0,4,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,2,2,TA Boult,Sunrisers Hyderabad,Rajasthan Royals,24,0,31,11,5,0,2,0,7.75,1,4,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,2,1,B Kumar,Sunrisers Hyderabad,Rajasthan Royals,24,0,25,10,3,0,0,0,6.25,0,4,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,1,7,PV Tambe,Rajasthan Royals,Sunrisers Hyderabad,24,0,21,12,0,1,0,0,5.25,2,5,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,1,6,STR Binny,Rajasthan Royals,Sunrisers Hyderabad,12,0,12,4,1,0,0,0,6.0,0,5,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,1,5,JP Faulkner,Rajasthan Royals,Sunrisers Hyderabad,12,0,20,5,2,1,1,1,10.0,0,5,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,1,4,DS Kulkarni,Rajasthan Royals,Sunrisers Hyderabad,18,1,9,13,1,0,1,0,3.0,2,5,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,1,3,DJ Hooda,Rajasthan Royals,Sunrisers Hyderabad,12,0,11,6,1,0,1,0,5.5,0,5,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,1,2,CH Morris,Rajasthan Royals,Sunrisers Hyderabad,18,0,23,10,5,0,0,0,7.66,0,5,Rajasthan Royals,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",16-04-2015,11th match,1,1,TG Southee,Rajasthan Royals,Sunrisers Hyderabad,24,0,30,11,1,2,1,0,7.5,0,5,Rajasthan Royals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,2,6,GJ Maxwell,Punjab Kings,Delhi Capitals,6,0,10,1,0,1,0,0,10.0,0,5,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,2,5,AR Patel,Punjab Kings,Delhi Capitals,23,0,28,9,1,2,0,0,7.3,1,5,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,2,4,R Dhawan,Punjab Kings,Delhi Capitals,18,0,23,5,2,0,2,0,7.66,0,5,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,2,3,MG Johnson,Punjab Kings,Delhi Capitals,24,0,42,5,6,1,1,0,10.5,0,5,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,2,2,Anureet Singh,Punjab Kings,Delhi Capitals,24,0,33,12,4,1,1,1,8.25,2,5,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,2,1,Sandeep Sharma,Punjab Kings,Delhi Capitals,24,0,30,12,4,0,3,0,7.5,1,5,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,1,7,JP Duminy,Delhi Capitals,Punjab Kings,12,0,16,4,0,1,2,0,8.0,2,7,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,1,6,Yuvraj Singh,Delhi Capitals,Punjab Kings,6,0,9,0,0,0,1,0,9.0,0,7,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,1,5,Imran Tahir,Delhi Capitals,Punjab Kings,24,0,43,6,2,3,0,0,10.75,3,7,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,1,4,A Mishra,Delhi Capitals,Punjab Kings,24,0,34,5,1,2,1,0,8.5,1,7,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,1,3,AD Mathews,Delhi Capitals,Punjab Kings,18,0,23,7,2,1,1,0,7.66,1,7,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,1,2,DJ Muthuswami,Delhi Capitals,Punjab Kings,18,0,24,8,1,2,0,0,8.0,0,7,Delhi Capitals,
2015,India,Pune,"Maharashtra Cricket Association Stadium, Pune",15-04-2015,10th match,1,1,NM Coulter-Nile,Delhi Capitals,Punjab Kings,18,0,14,13,1,1,1,0,4.66,0,7,Delhi Capitals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,2,6,S Gopal,Mumbai Indians,Rajasthan Royals,13,0,23,2,0,2,0,0,10.61,1,3,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,2,5,CJ Anderson,Mumbai Indians,Rajasthan Royals,12,0,12,5,1,0,0,0,6.0,0,3,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,2,4,J Suchith,Mumbai Indians,Rajasthan Royals,24,0,31,4,2,0,0,0,7.75,0,3,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,2,3,SL Malinga,Mumbai Indians,Rajasthan Royals,24,0,41,7,6,0,1,0,10.25,1,3,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,2,2,P Suyal,Mumbai Indians,Rajasthan Royals,24,0,45,6,4,1,0,3,11.25,0,3,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,2,1,R Vinay Kumar,Mumbai Indians,Rajasthan Royals,18,0,13,11,2,0,0,0,4.33,1,3,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,1,7,PV Tambe,Rajasthan Royals,Mumbai Indians,18,0,25,5,1,1,0,0,8.33,1,5,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,1,6,JP Faulkner,Rajasthan Royals,Mumbai Indians,18,1,29,11,2,3,0,0,9.66,0,5,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,1,5,DJ Hooda,Rajasthan Royals,Mumbai Indians,6,0,3,3,0,0,0,0,3.0,0,5,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,1,4,STR Binny,Rajasthan Royals,Mumbai Indians,12,0,8,8,1,0,0,0,4.0,1,5,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,1,3,DS Kulkarni,Rajasthan Royals,Mumbai Indians,18,0,15,10,2,0,0,1,5.0,1,5,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,1,2,CH Morris,Rajasthan Royals,Mumbai Indians,24,0,34,13,5,1,0,0,8.5,1,5,Rajasthan Royals,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",14-04-2015,9th match,1,1,TG Southee,Rajasthan Royals,Mumbai Indians,24,0,46,11,6,3,0,0,11.5,1,5,Rajasthan Royals,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,2,6,YS Chahal,Royal Challengers Bengaluru,Sunrisers Hyderabad,24,0,28,4,1,1,0,0,7.0,2,2,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,2,5,DJG Sammy,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,0,18,1,2,0,0,0,9.0,0,2,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,2,4,AN Ahmed,Royal Challengers Bengaluru,Sunrisers Hyderabad,24,0,41,12,1,3,1,2,10.25,0,2,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,2,3,VR Aaron,Royal Challengers Bengaluru,Sunrisers Hyderabad,20,0,36,7,4,2,1,0,10.8,0,2,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,2,2,HV Patel,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,0,23,4,3,1,1,0,11.5,0,2,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,2,1,SA Abbott,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,0,21,3,3,0,2,0,10.5,0,2,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,1,6,A Ashish Reddy,Sunrisers Hyderabad,Royal Challengers Bengaluru,6,0,11,2,0,1,0,0,11.0,1,10,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,1,5,KV Sharma,Sunrisers Hyderabad,Royal Challengers Bengaluru,24,0,20,8,1,0,0,0,5.0,1,10,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,1,4,RS Bopara,Sunrisers Hyderabad,Royal Challengers Bengaluru,18,0,31,6,3,1,1,0,10.33,2,10,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,1,3,P Kumar,Sunrisers Hyderabad,Royal Challengers Bengaluru,24,0,34,13,4,2,0,0,8.5,1,10,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,1,2,B Kumar,Sunrisers Hyderabad,Royal Challengers Bengaluru,23,0,30,11,4,1,1,0,7.82,2,10,Sunrisers Hyderabad,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",13-04-2015,8th match,1,1,TA Boult,Sunrisers Hyderabad,Royal Challengers Bengaluru,24,0,36,15,3,2,5,0,9.0,3,10,Sunrisers Hyderabad,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",12-04-2015,7th match,2,5,R Dhawan,Punjab Kings,Mumbai Indians,24,0,50,7,6,2,2,1,12.5,0,7,Punjab Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",12-04-2015,7th match,2,4,AR Patel,Punjab Kings,Mumbai Indians,24,0,30,9,3,1,0,0,7.5,2,7,Punjab Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",12-04-2015,7th match,2,3,MG Johnson,Punjab Kings,Mumbai Indians,24,1,23,17,2,2,0,0,5.75,2,7,Punjab Kings,
