season,host_country,host_city,stadium_name,match_date,match_type,innings_number,batting_position,player_name,player_team,opposition_team,balls_faced,runs_scored,dismissal_type,strike_rate,0's,1's,2's,3's,4's,5's,6's,7's,total_team_score,match_winning_team,note
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,2,5,M Shahrukh Khan,Gujarat Titans,Chennai Super Kings,15,19,caught,126.66,6,7,0,0,0,0,2,0,147,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,2,4,SE Rutherford,Gujarat Titans,Chennai Super Kings,4,0,caught,0.0,4,0,0,0,0,0,0,0,147,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,2,3,JC Buttler,Gujarat Titans,Chennai Super Kings,7,5,caught,71.42,4,1,2,0,0,0,0,0,147,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,2,2,Shubman Gill,Gujarat Titans,Chennai Super Kings,9,13,caught,144.44,4,3,0,0,1,0,1,0,147,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,2,1,B Sai Sudharsan,Gujarat Titans,Chennai Super Kings,28,41,caught,146.42,7,13,2,0,6,0,0,0,147,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,1,6,RA Jadeja,Chennai Super Kings,Gujarat Titans,18,21,not out,116.66,6,9,1,0,1,0,1,0,230,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,1,5,D Brevis,Chennai Super Kings,Gujarat Titans,23,57,caught,247.82,3,11,0,0,4,0,5,0,230,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,1,4,S Dube,Chennai Super Kings,Gujarat Titans,8,17,caught,212.5,2,3,1,0,0,0,2,0,230,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,1,3,Urvil Patel,Chennai Super Kings,Gujarat Titans,19,37,caught,194.73,6,6,0,1,4,0,2,0,230,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,1,2,DP Conway,Chennai Super Kings,Gujarat Titans,35,52,bowled,148.57,14,10,3,0,6,0,2,0,230,Chennai Super Kings,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-05-2025,67th Match,1,1,Ayush Mhatre,Chennai Super Kings,Gujarat Titans,17,34,caught,200.0,8,2,1,0,3,0,3,0,230,Chennai Super Kings,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,2,6,T Stubbs,Delhi Capitals,Punjab Kings,14,18,not out,128.57,3,8,1,0,2,0,0,0,208,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,2,5,Sameer Rizvi,Delhi Capitals,Punjab Kings,25,58,not out,232.0,1,16,0,0,3,0,5,0,208,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,2,4,Sediqullah Atal,Delhi Capitals,Punjab Kings,16,22,caught,137.5,6,6,2,0,0,0,2,0,208,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,2,3,KK Nair,Delhi Capitals,Punjab Kings,27,44,bowled,162.96,8,12,0,0,5,0,2,0,208,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,2,2,F du Plessis,Delhi Capitals,Punjab Kings,15,23,caught,153.33,4,7,1,0,2,0,1,0,208,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,2,1,KL Rahul,Delhi Capitals,Punjab Kings,21,35,caught,166.66,9,5,0,0,6,0,1,0,208,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,10,Harpreet Brar,Punjab Kings,Delhi Capitals,2,7,not out,350.0,0,1,0,0,0,0,1,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,9,M Jansen,Punjab Kings,Delhi Capitals,2,0,caught,0.0,2,0,0,0,0,0,0,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,8,Azmatullah Omarzai,Punjab Kings,Delhi Capitals,3,1,caught,33.33,2,1,0,0,0,0,0,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,7,MP Stoinis,Punjab Kings,Delhi Capitals,16,44,not out,275.0,2,6,1,0,3,0,4,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,6,Shashank Singh,Punjab Kings,Delhi Capitals,10,11,caught,110.0,1,7,2,0,0,0,0,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,5,N Wadhera,Punjab Kings,Delhi Capitals,16,16,caught,100.0,5,8,2,0,1,0,0,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,4,SS Iyer,Punjab Kings,Delhi Capitals,34,53,caught,155.88,7,19,1,0,5,0,2,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,3,JP Inglis,Punjab Kings,Delhi Capitals,12,32,stumped,266.66,2,2,3,0,3,0,2,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,2,Prabhsimran Singh,Punjab Kings,Delhi Capitals,18,28,bowled,155.55,7,6,0,0,4,0,1,0,206,Delhi Capitals,
2025,India,Jaipur,"Sawai Mansingh Stadium, Jaipur",24-05-2025,66th Match,1,1,Priyansh Arya,Punjab Kings,Delhi Capitals,9,6,caught,66.66,7,0,1,0,1,0,0,0,206,Delhi Capitals,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,11,L Ngidi,Royal Challengers Bengaluru,Sunrisers Hyderabad,2,0,not out,0.0,2,0,0,0,0,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,10,Yash Dayal,Royal Challengers Bengaluru,Sunrisers Hyderabad,6,3,caught,50.0,4,1,1,0,0,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,9,B Kumar,Royal Challengers Bengaluru,Sunrisers Hyderabad,2,3,bowled,150.0,1,0,0,1,0,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,8,TH David,Royal Challengers Bengaluru,Sunrisers Hyderabad,5,1,caught,20.0,4,1,0,0,0,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,7,KH Pandya,Royal Challengers Bengaluru,Sunrisers Hyderabad,6,8,hit wicket,133.33,4,0,0,0,2,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,6,R Shepherd,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,0,caught,0.0,1,0,0,0,0,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,5,JM Sharma,Royal Challengers Bengaluru,Sunrisers Hyderabad,15,24,caught,160.0,4,8,0,0,1,0,2,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,4,RM Patidar,Royal Challengers Bengaluru,Sunrisers Hyderabad,16,18,run out,112.5,4,8,3,0,1,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,3,MA Agarwal,Royal Challengers Bengaluru,Sunrisers Hyderabad,10,11,caught,110.0,3,5,1,0,1,0,0,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,2,V Kohli,Royal Challengers Bengaluru,Sunrisers Hyderabad,25,43,caught,172.0,10,5,2,0,7,0,1,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,2,1,PD Salt,Royal Challengers Bengaluru,Sunrisers Hyderabad,32,62,caught,193.75,10,10,3,0,4,0,5,0,189,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,8,PJ Cummins,Sunrisers Hyderabad,Royal Challengers Bengaluru,6,13,not out,216.66,1,1,3,0,0,0,1,0,231,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,7,A Manohar,Sunrisers Hyderabad,Royal Challengers Bengaluru,11,12,caught,109.09,5,4,1,0,0,0,1,0,231,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,6,K Nitish Kumar Reddy,Sunrisers Hyderabad,Royal Challengers Bengaluru,7,4,caught,57.14,3,4,0,0,0,0,0,0,231,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,5,Aniket Verma,Sunrisers Hyderabad,Royal Challengers Bengaluru,9,26,caught,288.88,1,4,0,0,1,0,3,0,231,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,4,H Klaasen,Sunrisers Hyderabad,Royal Challengers Bengaluru,13,24,caught,184.61,5,4,0,0,2,0,2,0,231,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,3,Ishan Kishan,Sunrisers Hyderabad,Royal Challengers Bengaluru,48,94,not out,195.83,6,24,6,0,7,0,5,0,231,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,2,TM Head,Sunrisers Hyderabad,Royal Challengers Bengaluru,10,17,caught,170.0,3,3,1,0,3,0,0,0,231,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23-05-2025,65th Match,1,1,Abhishek Sharma,Sunrisers Hyderabad,Royal Challengers Bengaluru,17,34,caught,200.0,8,2,1,0,3,0,3,0,231,Sunrisers Hyderabad,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,10,R Sai Kishore,Gujarat Titans,Lucknow Super Giants,2,1,bowled,50.0,1,1,0,0,0,0,0,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,9,K Rabada,Gujarat Titans,Lucknow Super Giants,3,2,bowled,66.66,1,2,0,0,0,0,0,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,8,Rashid Khan,Gujarat Titans,Lucknow Super Giants,4,4,not out,100.0,0,4,0,0,0,0,0,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,7,Arshad Khan,Gujarat Titans,Lucknow Super Giants,3,1,caught,33.33,2,1,0,0,0,0,0,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,6,R Tewatia,Gujarat Titans,Lucknow Super Giants,3,2,caught,66.66,1,2,0,0,0,0,0,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,5,M Shahrukh Khan,Gujarat Titans,Lucknow Super Giants,29,57,caught,196.55,4,15,2,0,5,0,3,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,4,SE Rutherford,Gujarat Titans,Lucknow Super Giants,22,38,caught,172.72,5,10,3,0,1,0,3,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,3,JC Buttler,Gujarat Titans,Lucknow Super Giants,18,33,bowled,183.33,5,7,1,0,3,0,2,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,2,Shubman Gill,Gujarat Titans,Lucknow Super Giants,20,35,caught,175.0,7,5,1,0,7,0,0,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,2,1,B Sai Sudharsan,Gujarat Titans,Lucknow Super Giants,16,21,caught,131.25,7,5,0,0,4,0,0,0,202,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,4,RR Pant,Lucknow Super Giants,Gujarat Titans,6,16,not out,266.66,1,2,1,0,0,0,2,0,235,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,3,N Pooran,Lucknow Super Giants,Gujarat Titans,27,56,not out,207.4,9,8,1,0,4,0,5,0,235,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,2,MR Marsh,Lucknow Super Giants,Gujarat Titans,64,117,caught,182.81,20,23,3,0,10,0,8,0,235,Lucknow Super Giants,
2025,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",22-05-2025,64th Match,1,1,AK Markram,Lucknow Super Giants,Gujarat Titans,24,36,caught,150.0,8,10,1,0,3,0,2,0,235,Lucknow Super Giants,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,11,Mustafizur Rahman,Delhi Capitals,Mumbai Indians,1,0,bowled,0.0,1,0,0,0,0,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,10,Kuldeep Yadav,Delhi Capitals,Mumbai Indians,8,7,caught,87.5,3,3,2,0,0,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,9,PVD Chameera,Delhi Capitals,Mumbai Indians,10,8,not out,80.0,2,8,0,0,0,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,8,Madhav Tiwari,Delhi Capitals,Mumbai Indians,4,3,bowled,75.0,2,1,1,0,0,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,7,AR Sharma,Delhi Capitals,Mumbai Indians,16,18,stumped,112.5,7,6,1,0,1,0,1,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,6,T Stubbs,Delhi Capitals,Mumbai Indians,4,2,lbw,50.0,2,2,0,0,0,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,5,Vipraj Nigam,Delhi Capitals,Mumbai Indians,11,20,caught,181.81,5,2,0,0,3,0,1,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,4,Sameer Rizvi,Delhi Capitals,Mumbai Indians,35,39,bowled,111.42,19,9,0,0,6,0,1,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,3,Abishek Porel,Delhi Capitals,Mumbai Indians,9,6,stumped,66.66,5,2,2,0,0,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,2,F du Plessis,Delhi Capitals,Mumbai Indians,7,6,caught,85.71,4,2,0,0,1,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,2,1,KL Rahul,Delhi Capitals,Mumbai Indians,6,11,caught,183.33,1,3,0,0,2,0,0,0,121,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,7,Naman Dhir,Mumbai Indians,Delhi Capitals,8,24,not out,300.0,1,2,1,0,2,0,2,0,180,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,6,HH Pandya,Mumbai Indians,Delhi Capitals,6,3,caught,50.0,3,3,0,0,0,0,0,0,180,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,5,NT Tilak Varma,Mumbai Indians,Delhi Capitals,27,27,caught,100.0,10,13,2,0,1,0,1,0,180,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,4,SA Yadav,Mumbai Indians,Delhi Capitals,43,73,not out,169.76,12,19,1,0,7,0,4,0,180,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,3,WG Jacks,Mumbai Indians,Delhi Capitals,13,21,caught,161.53,6,3,0,0,3,0,1,0,180,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,2,RG Sharma,Mumbai Indians,Delhi Capitals,5,5,caught,100.0,3,1,0,0,1,0,0,0,180,Mumbai Indians,
2025,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2025,63rd Match,1,1,RD Rickelton,Mumbai Indians,Delhi Capitals,18,25,caught,138.88,5,9,2,0,0,0,2,0,180,Mumbai Indians,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,6,SO Hetmyer,Rajasthan Royals,Chennai Super Kings,5,12,not out,240.0,1,2,0,0,1,0,1,0,188,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,5,DC Jurel,Rajasthan Royals,Chennai Super Kings,12,31,not out,258.33,3,3,1,0,2,0,3,0,188,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,4,R Parag,Rajasthan Royals,Chennai Super Kings,4,3,bowled,75.0,1,3,0,0,0,0,0,0,188,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,3,SV Samson,Rajasthan Royals,Chennai Super Kings,31,41,caught,132.25,9,17,0,0,3,0,2,0,188,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,2,Vaibhav Suryavanshi,Rajasthan Royals,Chennai Super Kings,33,57,caught,172.72,9,15,1,0,4,0,4,0,188,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,2,1,YBK Jaiswal,Rajasthan Royals,Chennai Super Kings,19,36,bowled,189.47,8,4,0,0,5,0,2,0,188,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,10,Noor Ahmad,Chennai Super Kings,Rajasthan Royals,1,2,not out,200.0,0,0,1,0,0,0,0,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,9,A Kamboj,Chennai Super Kings,Rajasthan Royals,3,5,not out,166.66,1,1,0,0,1,0,0,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,8,MS Dhoni,Chennai Super Kings,Rajasthan Royals,17,16,caught,94.11,7,8,1,0,0,0,1,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,7,S Dube,Chennai Super Kings,Rajasthan Royals,32,39,caught,121.87,10,17,1,0,2,0,2,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,6,D Brevis,Chennai Super Kings,Rajasthan Royals,25,42,bowled,168.0,6,12,2,0,2,0,3,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,5,RA Jadeja,Chennai Super Kings,Rajasthan Royals,5,1,caught,20.0,4,1,0,0,0,0,0,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,4,R Ashwin,Chennai Super Kings,Rajasthan Royals,8,13,caught,162.5,3,3,0,0,1,0,1,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,3,Urvil Patel,Chennai Super Kings,Rajasthan Royals,2,0,caught,0.0,2,0,0,0,0,0,0,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,2,DP Conway,Chennai Super Kings,Rajasthan Royals,8,10,caught,125.0,5,0,1,0,2,0,0,0,187,Rajasthan Royals,
2025,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2025,62nd Match,1,1,Ayush Mhatre,Chennai Super Kings,Rajasthan Royals,20,43,caught,215.0,7,3,1,0,8,0,1,0,187,Rajasthan Royals,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,7,K Nitish Kumar Reddy,Sunrisers Hyderabad,Lucknow Super Giants,2,5,not out,250.0,0,1,0,0,1,0,0,0,206,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,6,Aniket Verma,Sunrisers Hyderabad,Lucknow Super Giants,2,5,not out,250.0,0,1,0,0,1,0,0,0,206,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,5,PHKD Mendis,Sunrisers Hyderabad,Lucknow Super Giants,21,32,retired not out,152.38,3,10,5,0,3,0,0,0,206,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,4,H Klaasen,Sunrisers Hyderabad,Lucknow Super Giants,28,47,caught,167.85,2,17,4,0,4,0,1,0,206,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,3,Ishan Kishan,Sunrisers Hyderabad,Lucknow Super Giants,28,35,bowled,125.0,13,9,1,0,3,0,2,0,206,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,2,Abhishek Sharma,Sunrisers Hyderabad,Lucknow Super Giants,20,59,caught,295.0,4,5,1,0,4,0,6,0,206,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,2,1,A Taide,Sunrisers Hyderabad,Lucknow Super Giants,9,13,caught,144.44,5,1,0,0,3,0,0,0,206,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,9,Akash Deep,Lucknow Super Giants,Sunrisers Hyderabad,1,6,not out,600.0,0,0,0,0,0,0,1,0,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,8,Ravi Bishnoi,Lucknow Super Giants,Sunrisers Hyderabad,0,0,not out,0.0,,,,,,,,,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,7,SN Thakur,Lucknow Super Giants,Sunrisers Hyderabad,1,4,run out,400.0,0,0,0,0,1,0,0,0,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,6,Abdul Samad,Lucknow Super Giants,Sunrisers Hyderabad,6,3,bowled,50.0,3,3,0,0,0,0,0,0,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,5,A Badoni,Lucknow Super Giants,Sunrisers Hyderabad,5,3,caught,60.0,2,3,0,0,0,0,0,0,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,4,N Pooran,Lucknow Super Giants,Sunrisers Hyderabad,26,45,run out,173.07,5,13,1,0,6,0,1,0,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,3,RR Pant,Lucknow Super Giants,Sunrisers Hyderabad,6,7,caught,116.66,2,3,0,0,1,0,0,0,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,2,AK Markram,Lucknow Super Giants,Sunrisers Hyderabad,38,61,bowled,160.52,10,19,1,0,4,0,4,0,205,Sunrisers Hyderabad,
2025,India,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19-05-2025,61st Match,1,1,MR Marsh,Lucknow Super Giants,Sunrisers Hyderabad,39,65,caught,166.66,14,13,2,0,6,0,4,0,205,Sunrisers Hyderabad,
